,fips,cases,deaths,popdense,population,ageab55,ageab65,AR,AS,AT,AU,pct_highschool_or_less,cases rate 10k,deaths rate 10k,deaths cases 10k,pctpov,pctmale,pctwhite,pctblack,pctindian,pctasian,pcthispanic,type,ozone,pm25,no2,so2
67,21059,5737,92.0,85.159729,101104,30.434997626206666,0.16940971672733018,9.997639656066895,34.12799072265625,32.93157958984375,22.942790985107422,44.125630378723145,567.435511948093,9.099541066624466,160.3625588286561,16.1,48.85959012501978,87.77298300000001,4.8989158,0.11770057999999999,1.8080393,3.2431953,1,0.0470914,8.5038006,11.0659292,4.256729399999999
68,34007,28693,818.0,884.49719,507078,29.17795684293146,0.1565991819798926,11.308674812316895,29.541105270385742,26.69808006286621,32.45214080810547,40.84978008270264,565.8498298092206,16.13164049712273,285.08695500644757,12.6,48.23873250269189,56.26708299999999,18.61686,0.1684159,5.8618199,17.242515,1,0.0492024444444444,8.740668615384616,24.0755292,1.022419
69,39035,70137,897.0,1050.4629,1243857,32.46964884227046,0.18167924447906797,10.178306579589844,27.761375427246094,29.530960083007812,32.52935791015625,37.93968200683594,563.8670683205545,7.211439900245768,127.8925531459857,18.099999999999998,47.70998595497714,58.779906999999994,29.607823,0.15500174,3.3076953,6.1688762,1,0.0462706666666666,9.468963534883722,20.676573,4.585111159999999
70,29510,17028,302.0,1893.7418,302838,26.931230558912688,0.1370039427020387,12.235032081604004,23.917325973510742,27.51422882080078,36.333412170410156,36.152358055114746,562.2808234105363,9.972328439627788,177.35494479680526,24.2,48.39287011537522,44.274166,45.559340999999996,0.20836222,3.4444157000000004,4.1305914999999995,1,0.0440017777777777,9.719810999999998,23.969751125,2.994612111111111
71,25013,26282,1046.0,294.37231,470406,30.46708587900665,0.1680442001164951,14.19908618927002,30.65994644165039,28.007246017456055,27.13372230529785,44.85903263092041,558.7088600060373,22.236110933959175,397.99102047028384,17.1,48.33866914962819,61.702657,7.7331074,0.14987054,2.5637427,26.146138,1,0.0484872857142857,5.6845254375000005,18.331359272727276,1.3959458333333334
72,42011,23439,565.0,189.42934,420152,30.868590414897458,0.17220434509415627,13.328255653381348,36.67491912841797,25.095388412475586,24.901437759399414,50.003174781799316,557.8695329309393,13.447514232944268,241.0512393873459,12.8,49.206001637502624,70.904338,4.2237096,0.11472038,1.4530456,21.93706,1,0.0474069285714285,8.631456400000001,17.263456,1.1440606
73,12095,76457,748.0,590.63361,1380645,23.146934947071827,0.11937898590875999,11.466924667358398,24.368099212646484,29.57578468322754,34.58919143676758,35.83502388000488,553.7774011422198,5.417757642261407,97.83276874583099,16.1,49.06004077804215,39.745048,20.23547,0.21040891,5.4893906999999995,32.330108,1,0.0421822,6.842894,15.173486428571428,0.5077076
74,09009,47375,1529.0,547.75909,857620,31.311769781488287,0.1736036939437045,9.903884887695312,30.685699462890625,24.413429260253906,34.996986389160156,40.58958435058594,552.4008302045195,17.828408852405495,322.7440633245383,11.899999999999999,48.214127469042225,62.339144999999995,12.827826,0.1788671,4.2031437,18.633427,1,0.0499352999999999,7.054757470588235,26.946301000000005,0.7301333999999999
75,42027,8977,139.0,56.637089,162805,25.63373360769018,0.1424710543287982,5.707093238830566,29.39885902404785,19.442535400390625,45.45151138305664,35.10595226287842,551.395841651055,8.53782131998403,154.8401470424418,18.4,52.60464973434477,85.230184,3.5772855999999997,0.094591692,6.545867800000001,3.037376,1,0.0460355833333333,7.528224,10.384135,1.3766084
76,42095,16648,431.0,318.37695,304807,33.3056655523003,0.1901367094587722,9.122163772583008,34.4730339050293,26.099300384521484,30.30550193786621,43.595197677612305,546.181682179215,14.140095207787224,258.8899567515617,9.1,49.196376723631666,75.939858,5.4628011,0.12204445,2.9241454,13.846795,1,0.048242,8.533748333333335,17.9758118,3.5406041666666663
77,37067,20643,221.0,358.94431,379099,29.040435348022562,0.15989754655116478,10.770709991455078,25.70292091369629,29.526670455932617,33.999698638916016,36.47363090515137,544.5279465258416,5.829611790060116,107.0580826430267,17.599999999999998,47.423760020469594,56.52850900000001,25.815684,0.27486223000000004,2.4816737,13.038284,1,0.0510116874999999,7.1955180714285705,15.4054992,0.8690626
